Type,SKU,Name,Brand,Published,Is featured?,Visibility in catalog,Description,In stock?,Allow customer reviews?,Categories,Tags,images,Parent,Position,,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Regular Price,Sale Price,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global,Attribute 13 name,Attribute 13 value(s),Attribute 13 visible,Attribute 13 global,Attribute 14 name,Attribute 14 value(s),Attribute 14 visible,Attribute 14 global,Attribute 15 name,Attribute 15 value(s),Attribute 15 visible,Attribute 15 global,Attribute 16 name,Attribute 16 value(s),Attribute 16 visible,Attribute 16 global,Attribute 17 name,Attribute 17 value(s),Attribute 17 visible,Attribute 17 global,Attribute 18 name,Attribute 18 value(s),Attribute 18 visible,Attribute 18 global,Attribute 19 name,Attribute 19 value(s),Attribute 19 visible,Attribute 19 global,Attribute 20 name,Attribute 20 value(s),Attribute 20 visible,Attribute 20 global,Attribute 21 name,Attribute 21 value(s),Attribute 21 visible,Attribute 21 global,Attribute 22 name,Attribute 22 value(s),Attribute 22 visible,Attribute 22 global,Attribute 23 name,Attribute 23 value(s),Attribute 23 visible,Attribute 23 global,Attribute 24 name,Attribute 24 value(s),Attribute 24 visible,Attribute 24 global,Attribute 25 name,Attribute 25 value(s),Attribute 25 visible,Attribute 25 global,Attribute 26 name,Attribute 26 value(s),Attribute 26 visible,Attribute 26 global,Attribute 27 name,Attribute 27 value(s),Attribute 27 visible,Attribute 27 global,Attribute 28 name,Attribute 28 value(s),Attribute 28 visible,Attribute 28 global,Attribute 29 name,Attribute 29 value(s),Attribute 29 visible,Attribute 29 global,Attribute 30 name,Attribute 30 value(s),Attribute 30 visible,Attribute 30 global,Attribute 31 name,Attribute 31 value(s),Attribute 31 visible,Attribute 31 global,Attribute 32 name,Attribute 32 value(s),Attribute 32 visible,Attribute 32 global,Attribute 33 name,Attribute 33 value(s),Attribute 33 visible,Attribute 33 global
variation,KV80S46-artisan,Kuhinja IN V 80 S-artisan,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/IN-V-80-S.jpg,KV80S46,0,,Choose Option,artisan,1,1,11690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KV80S46-pesak-mat,Kuhinja IN V 80 S-pesak-mat,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/Kuhinja-IN-V-80-S-Pesak-mat.jpg,KV80S46,1,,Choose Option,pesak-mat,1,1,11690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KV80S46-dub-sedy,Kuhinja IN V 80 S-dub-sedy,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-V-80-S-SIVI-HRAST.jpg,KV80S46,2,,Choose Option,dub-sedy,1,1,11690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KV80S46-grey,Kuhinja IN V 80 S-grey,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/IN-V-80-S-1.jpg,KV80S46,3,,Choose Option,grey,1,1,11690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KV80S46-snowy-oak,Kuhinja IN V 80 S-snowy-oak,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-V-80-S-SNE%C5%BDNI-HRAST.jpg,KV80S46,4,,Choose Option,snowy-oak,1,1,11690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,KV8046,Kuhinja IN V 80,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>Viseći element IN V 80 ističe se velikim skladišnim kapacitetima. Predviđen je za odlaganje najrazličitijeg kuhinjskog inventara. Kuhinjski element IN V 80 izrađen je od oplemenjenog univera debljine 18mm. **NAPOMENA** Svi elementi iz programa Kuhinja IN projektovani su tako da se mogu kombinovati u postavkama kuhinja sa bilo kojim drugim elementom Kuhinja IN.</p></div>",1,1,Kuhinje i kuhinjski elementi>Kuhinje IN (frontovi od univera),"Kuhinje i kuhinjski elementi,Kuhinje IN (frontovi od univera)","https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-V-80-SNEŽNI-HRAST.jpg,https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-V-80-SIVI-HRAST.jpg,https://matis.rs/wp-content/uploads/2018/05/Kuhinja-IN-V-80-Pesak-mat.jpg,https://matis.rs/wp-content/uploads/2019/10/teh-crtez-kuh-in-v80.jpg,https://matis.rs/wp-content/uploads/2018/05/IN-V-80.jpg,https://matis.rs/wp-content/uploads/2018/05/IN-V-80-1.jpg",,,https://matis.rs/product/kuhinja-in-v-80/,Choose Option,artisan|pesak-mat|dub-sedy|grey|snowy-oak,1,1,,,Širina (cm):,80,1,1,Dubina (cm):,31,1,1,Visina (cm):,72,1,1,Materijal fronta:,Univer,1,1,Materijal korpusa:,Univer,1,1,Debljina univera:,18,1,1,Kant traka:,"Front – ABS 1 mm, Korpus – ABS 0,5 mm",1,1,Usporivači:,DA,1,1,Ručice:,Aluminijum,1,1,Broj polica:,2,1,1,Dezen:,"Artisan, Pesak mat, Sivi hrast, Sivo, Snežni hrast",1,1,Vrsta artikla:,Kuhinja,1,1,Tip kuhinjskog elementa:,Viseći elementi,1,1,Proizvođač:,Matis,1,1,Broj koleta:,3,1,1,Dimenzije koleta (ŠxDxV):,"1/3: 77x29x11 cm, 2/3: 73x40x4,5 cm, 3/3: 19x13x9 cm",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KV8046-artisan,Kuhinja IN V 80-artisan,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/IN-V-80-1.jpg,KV8046,0,,Choose Option,artisan,1,1,8400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KV8046-pesak-mat,Kuhinja IN V 80-pesak-mat,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/Kuhinja-IN-V-80-Pesak-mat.jpg,KV8046,1,,Choose Option,pesak-mat,1,1,8400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KV8046-dub-sedy,Kuhinja IN V 80-dub-sedy,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-V-80-SIVI-HRAST.jpg,KV8046,2,,Choose Option,dub-sedy,1,1,8400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KV8046-grey,Kuhinja IN V 80-grey,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/IN-V-80.jpg,KV8046,3,,Choose Option,grey,1,1,8400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KV8046-snowy-oak,Kuhinja IN V 80-snowy-oak,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-V-80-SNEŽNI-HRAST.jpg,KV8046,4,,Choose Option,snowy-oak,1,1,8400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,KV6046,Kuhinja IN V 60,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>Donji kuhinjski elementi najčešće su manje istaknuti od visećih. Zbog toga su dizajn i funkcionalnost jako bitna odlika visećih kuhinjskih elemenata, a dvokrilni viseći element IN V 60 objedinjuje ove kvalitete, pružajući i veliki smeštajni kapacitet, kako biste na njegove police mogli da odložite čitave setove za ručavanje. Izrađen je od oplemenjenog univera debljine 18mm. **NAPOMENA** Svi elementi iz programa Kuhinja IN projektovani su tako da se mogu kombinovati u postavkama kuhinja sa bilo kojim drugim elementom Kuhinja IN.</p></div>",1,1,Kuhinje i kuhinjski elementi>Kuhinje IN (frontovi od univera),"Kuhinje i kuhinjski elementi,Kuhinje IN (frontovi od univera)","https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-V-60-SNEŽNI-HRAST.jpg,https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-V-60-SIVI-HRAST.jpg,https://matis.rs/wp-content/uploads/2018/05/Kuhinja-IN-V-60-Pesak-mat.jpg,https://matis.rs/wp-content/uploads/2019/10/teh-crtez-kuh-in-v60.jpg,https://matis.rs/wp-content/uploads/2018/05/IN-V-60.jpg,https://matis.rs/wp-content/uploads/2018/05/IN-V-60-1.jpg",,,https://matis.rs/product/kuhinja-in-v-60/,Choose Option,artisan|pesak-mat|dub-sedy|grey|snowy-oak,1,1,,,Širina (cm):,60,1,1,Dubina (cm):,31,1,1,Visina (cm):,72,1,1,Materijal fronta:,Univer,1,1,Materijal korpusa:,Univer,1,1,Debljina univera:,18,1,1,Kant traka:,"Front – ABS 1 mm, Korpus – ABS 0,5 mm",1,1,Usporivači:,DA,1,1,Ručice:,Aluminijum,1,1,Broj polica:,2,1,1,Dezen:,"Artisan, Pesak mat, Sivi hrast, Sivo, Snežni hrast",1,1,Vrsta artikla:,Kuhinja,1,1,Tip kuhinjskog elementa:,Viseći elementi,1,1,Proizvođač:,Matis,1,1,Broj koleta:,3,1,1,Dimenzije koleta (ŠxDxV):,"1/3: 72,5×29,5×11,5 cm, 2/3: 72,5×30,5×5 cm, 3/3: 19x13x9 cm",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KV6046-artisan,Kuhinja IN V 60-artisan,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/IN-V-60.jpg,KV6046,0,,Choose Option,artisan,1,1,7080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KV6046-pesak-mat,Kuhinja IN V 60-pesak-mat,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/Kuhinja-IN-V-60-Pesak-mat.jpg,KV6046,1,,Choose Option,pesak-mat,1,1,7080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KV6046-dub-sedy,Kuhinja IN V 60-dub-sedy,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-V-60-SIVI-HRAST.jpg,KV6046,2,,Choose Option,dub-sedy,1,1,7080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KV6046-grey,Kuhinja IN V 60-grey,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/IN-V-60-1.jpg,KV6046,3,,Choose Option,grey,1,1,7080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KV6046-snowy-oak,Kuhinja IN V 60-snowy-oak,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-V-60-SNEŽNI-HRAST.jpg,KV6046,4,,Choose Option,snowy-oak,1,1,7080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,KV4546,Kuhinja IN V 45,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>Dizajnerski tim kompanije Matis pred sebe je postavio cilj da svojim potrošačima omogući potpuno iskorišćenje dostupnog kuhinjskog prostora, zbog toga je kreiran element IN V 45. Zbog svoje specifične širine od 45cm, viseći element IN V 45 proširuje mogućnosti kombinovanja željenih elemenata u nacrtu vaše nove kuhinje. Kuhinjski element IN V45 izrađen je od oplemenjenog univera debljine 18mm. **NAPOMENA** Svi elementi iz programa Kuhinja IN projektovani su tako da se mogu kombinovati u postavkama kuhinja sa bilo kojim drugim elementom Kuhinja IN.</p></div>",1,1,Kuhinje i kuhinjski elementi>Kuhinje IN (frontovi od univera),"Kuhinje i kuhinjski elementi,Kuhinje IN (frontovi od univera)","https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-V-45-SNEŽNI-HRAST.jpg,https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-V-45-SIVI-HRAST.jpg,https://matis.rs/wp-content/uploads/2018/05/Kuhinja-IN-V-45-Pesak-mat.jpg,https://matis.rs/wp-content/uploads/2019/10/teh-crtez-kuh-in-v45.jpg,https://matis.rs/wp-content/uploads/2018/05/IN-V-45.jpg,https://matis.rs/wp-content/uploads/2018/05/IN-V-45-1.jpg",,,https://matis.rs/product/kuhinja-in-v-45/,Choose Option,artisan|pesak-mat|dub-sedy|grey|snowy-oak,1,1,,,Širina (cm):,45,1,1,Dubina (cm):,31,1,1,Visina (cm):,72,1,1,Materijal fronta:,Univer,1,1,Materijal korpusa:,Univer,1,1,Debljina univera:,18,1,1,Kant traka:,"Front – ABS 1 mm, Korpus – ABS 0,5 mm",1,1,Usporivači:,DA,1,1,Ručice:,Aluminijum,1,1,Broj polica:,2,1,1,Dezen:,"Artisan, Pesak mat, Sivi hrast, Sivo, Snežni hrast",1,1,Vrsta artikla:,Kuhinja,1,1,Tip kuhinjskog elementa:,Viseći elementi,1,1,Proizvođač:,Matis,1,1,Broj koleta:,3,1,1,Dimenzije koleta (ŠxDxV):,"1/3: 83×29,5×7,5 cm, 2/3: 73x45x2,5 cm, 3/3: 19x13x9 cm",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KV4546-artisan,Kuhinja IN V 45-artisan,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/IN-V-40.jpg,KV4546,0,,Choose Option,artisan,1,1,5400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KV4546-pesak-mat,Kuhinja IN V 45-pesak-mat,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/Kuhinja-IN-V-45-Pesak-mat.jpg,KV4546,1,,Choose Option,pesak-mat,1,1,5400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KV4546-dub-sedy,Kuhinja IN V 45-dub-sedy,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-V-45-SIVI-HRAST.jpg,KV4546,2,,Choose Option,dub-sedy,1,1,5400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KV4546-grey,Kuhinja IN V 45-grey,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/IN-V-40-1.jpg,KV4546,3,,Choose Option,grey,1,1,5400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KV4546-snowy-oak,Kuhinja IN V 45-snowy-oak,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-V-45-SNEŽNI-HRAST.jpg,KV4546,4,,Choose Option,snowy-oak,1,1,5400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,KV4046,Kuhinja IN V 40,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>Zbog svojih dimenzija, viseći kuhinjski element IN V 40 pogodan je, ne samo za skladištenje čaša, već se u njega mogu odložiti i tanjiri i tacne. Materijal od kojeg su izrađeni viseći elementi Kuhinja IN je 18mm Univer, a dodatno su zaštićeni 1mm ABS trakom, koja štiti ivice od udaraca i vlage. **NAPOMENA** Svi elementi iz programa Kuhinja IN projektovani su tako da se mogu kombinovati u postavkama kuhinja sa bilo kojim drugim elementom Kuhinja IN.</p></div>",1,1,Kuhinje i kuhinjski elementi>Kuhinje IN (frontovi od univera),"Kuhinje i kuhinjski elementi,Kuhinje IN (frontovi od univera)","https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-V-40-SNEŽNI-HRAST.jpg,https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-V-40-SIVI-HRAST.jpg,https://matis.rs/wp-content/uploads/2018/05/Kuhinja-IN-V-40-Pesak-mat.jpg,https://matis.rs/wp-content/uploads/2019/10/teh-crtez-kuh-in-v40.jpg,https://matis.rs/wp-content/uploads/2018/05/IN-V-40.jpg,https://matis.rs/wp-content/uploads/2018/05/IN-V-40-1.jpg",,,https://matis.rs/product/kuhinja-in-v-40/,Choose Option,artisan|pesak-mat|dub-sedy|grey|snowy-oak,1,1,,,Širina (cm):,40,1,1,Dubina (cm):,31,1,1,Visina (cm):,72,1,1,Materijal fronta:,Univer,1,1,Materijal korpusa:,Univer,1,1,Debljina univera:,18,1,1,Kant traka:,"Front – ABS 1 mm, Korpus – ABS 0,5 mm",1,1,Usporivači:,DA,1,1,Ručice:,Aluminijum,1,1,Broj polica:,2,1,1,Dezen:,"Artisan, Pesak mat, Sivi hrast, Sivo, Snežni hrast",1,1,Vrsta artikla:,Kuhinja,1,1,Tip kuhinjskog elementa:,Viseći elementi,1,1,Proizvođač:,Matis,1,1,Broj koleta:,3,1,1,Dimenzije koleta (ŠxDxV):,"1/3: 73,5×29,5×7,4 cm, 2/3: 73x40x2 cm, 3/3: 19x13x9 cm",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KV4046-artisan,Kuhinja IN V 40-artisan,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/IN-V-40.jpg,KV4046,0,,Choose Option,artisan,1,1,5010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KV4046-pesak-mat,Kuhinja IN V 40-pesak-mat,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/Kuhinja-IN-V-40-Pesak-mat.jpg,KV4046,1,,Choose Option,pesak-mat,1,1,5010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KV4046-dub-sedy,Kuhinja IN V 40-dub-sedy,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-V-40-SIVI-HRAST.jpg,KV4046,2,,Choose Option,dub-sedy,1,1,5010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KV4046-grey,Kuhinja IN V 40-grey,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/IN-V-40-1.jpg,KV4046,3,,Choose Option,grey,1,1,5010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KV4046-snowy-oak,Kuhinja IN V 40-snowy-oak,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-V-40-SNEŽNI-HRAST.jpg,KV4046,4,,Choose Option,snowy-oak,1,1,5010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,KV3046,Kuhinja IN V 30,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>Viseći elementi su najistaknutiji deo vaše kuhinje. Element IN V 30 sadrži dve police i veoma je praktičan za odlaganje čaša i drugog kuhinjskog pribora. Najkompatibilniji je sa donjim kuhinjskim elementom IN D 30. Kuhinjski element IN V30 je viseći element izrađen od oplemenjenog univera debljine 18mm. **NAPOMENA** Svi elementi iz programa Kuhinja IN projektovani su tako da se mogu kombinovati u postavkama kuhinja sa bilo kojim drugim elementom Kuhinja IN.</p></div>",1,1,Kuhinje i kuhinjski elementi>Kuhinje IN (frontovi od univera),"Kuhinje i kuhinjski elementi,Kuhinje IN (frontovi od univera)","https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-V-30-SNEŽNI-HRAST.jpg,https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-V-30-SIVI-HRAST.jpg,https://matis.rs/wp-content/uploads/2018/05/Kuhinja-IN-V-30-Pesak-mat.jpg,https://matis.rs/wp-content/uploads/2019/10/teh-crtez-kuh-in-v30.jpg,https://matis.rs/wp-content/uploads/2018/05/IN-V-30.jpg,https://matis.rs/wp-content/uploads/2018/05/IN-V-30-1.jpg",,,https://matis.rs/product/kuhinja-in-v-30/,Choose Option,artisan|pesak-mat|dub-sedy|grey|snowy-oak,1,1,,,Širina (cm):,30,1,1,Dubina (cm):,31,1,1,Visina (cm):,72,1,1,Materijal fronta:,Univer,1,1,Materijal korpusa:,Univer,1,1,Debljina univera:,18,1,1,Kant traka:,"Front – ABS 1 mm, Korpus – ABS 0,5 mm",1,1,Usporivači:,DA,1,1,Ručice:,Aluminijum,1,1,Broj polica:,2,1,1,Dezen:,"Artisan, Pesak mat, Sivi hrast, Sivo, Snežni hrast",1,1,Vrsta artikla:,Kuhinja,1,1,Tip kuhinjskog elementa:,Viseći elementi,1,1,Proizvođač:,Matis,1,1,Broj koleta:,3,1,1,Dimenzije koleta (ŠxDxV):,"1/3: 73,5×29,5×7,4 cm, 2/3: 72,5×30,5×3 cm, 3/3: 19x13x9 cm",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KV3046-artisan,Kuhinja IN V 30-artisan,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/IN-V-30-1.jpg,KV3046,0,,Choose Option,artisan,1,1,4750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
